rbid,type,date,year,category,name,pdf
21777,Ändringsbeslut,2021-02-11,2021,Anslag,1:2,True
21779,Ändringsbeslut,2021-02-26,2021,Anslag,13:1,True
21780,Ändringsbeslut,2021-02-18,2021,Myndighet,Totalförsvarets forskningsinstitut,True
21781,Ändringsbeslut,2021-02-04,2021,Myndighet,Statens musikverk,True
21782,Ändringsbeslut,2021-02-04,2021,Myndighet,Moderna museet,True
21783,Ändringsbeslut,2021-03-24,2021,Myndighet,Trafikanalys,True
21784,Ändringsbeslut,2021-03-04,2021,Myndighet,Universitetskanslersämbetet,True
21785,Ändringsbeslut,2021-02-11,2021,Myndighet,Tillväxtverket,True
21786,Ändringsbeslut,2021-02-11,2021,Anslag,1:22,True
21787,Ändringsbeslut,2021-02-25,2021,Anslag,1:5,True
21789,Ändringsbeslut,2021-04-15,2021,Anslag,2:64,True
21790,Ändringsbeslut,2021-03-18,2021,Myndighet,Brottsförebyggande rådet,True
21791,Ändringsbeslut,2021-06-23,2021,Myndighet,Karolinska institutet,True
21792,Ändringsbeslut,2021-03-04,2021,Myndighet,Boverket,True
21793,Ändringsbeslut,2021-03-11,2021,Myndighet,"Forskningsrådet för hälsa, arbetsliv och välfärd",True
21794,Ändringsbeslut,2021-09-23,2021,Myndighet,Myndigheten för delaktighet,True
21795,Ändringsbeslut,2021-02-18,2021,Anslag,1:24 och 1:25,True
21796,Ändringsbeslut,2021-02-26,2021,Anslag,5:2,True
21797,Ändringsbeslut,2021-02-26,2021,Myndighet,Statens kulturråd,True
21798,Ändringsbeslut,2021-02-26,2021,Myndighet,Läkemedelsverket,True
21799,Ändringsbeslut,2021-02-18,2021,Anslag,2:4,True
21800,Ändringsbeslut,2021-02-26,2021,Anslag,3:1,True
21801,Ändringsbeslut,2021-05-12,2021,Myndighet,Försvarsmakten,True
21802,Ändringsbeslut,2021-03-18,2021,Myndighet,Verket för innovationssystem,True
21803,Ändringsbeslut,2021-02-18,2021,Anslag,1:5,True
21804,Ändringsbeslut,2021-02-25,2021,Myndighet,Trafikverket,True
21805,Ändringsbeslut,2021-04-15,2021,Myndighet,Havs- och vattenmyndigheten,True
21806,Ändringsbeslut,2021-03-04,2021,Myndighet,Mälardalens högskola,True
21807,Ändringsbeslut,2021-02-25,2021,Anslag,1:16,True
21809,Ändringsbeslut,2021-02-26,2021,Myndighet,Centrala studiestödsnämnden,True
21811,Ändringsbeslut,2021-02-18,2021,Myndighet,Statens jordbruksverk,True
21812,Ändringsbeslut,2021-02-26,2021,Myndighet,Konstnärsnämnden,True
21813,Ändringsbeslut,2021-02-26,2021,Myndighet,Sametinget,True
21814,Ändringsbeslut,2021-02-26,2021,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
21815,Ändringsbeslut,2021-02-26,2021,Anslag,13:5,True
21816,Ändringsbeslut,2021-02-26,2021,Myndighet,Vetenskapsrådet,True
21817,Ändringsbeslut,2021-03-04,2021,Myndighet,länsstyrelserna,True
21818,Ändringsbeslut,2021-02-26,2021,Myndighet,Försäkringskassan,True
21819,Ändringsbeslut,2021-03-04,2021,Anslag,1:6,True
21820,Ändringsbeslut,2021-03-18,2021,Myndighet,Jämställdhetsmyndigheten,True
21822,Ändringsbeslut,2021-04-01,2021,Myndighet,Statens beredning för medicinsk och social utvärdering,True
21823,Ändringsbeslut,2021-03-11,2021,Anslag,6:1,True
21824,Ändringsbeslut,2021-03-11,2021,Myndighet,Institutet för språk och folkminnen,True
21825,Ändringsbeslut,2021-03-11,2021,Myndighet,Arbetsförmedlingen,True
21826,Ändringsbeslut,2021-03-18,2021,Myndighet,Myndigheten för tillväxtpolitiska utvärderingar och analyser,True
21827,Ändringsbeslut,2021-03-24,2021,Anslag,1:18,True
21828,Ändringsbeslut,2021-03-04,2021,Anslag,2:5,True
21829,Ändringsbeslut,2021-03-18,2021,Anslag,1:5,True
21830,Ändringsbeslut,2021-03-24,2021,Myndighet,Statens skolverk,True
21831,Ändringsbeslut,2021-03-18,2021,Anslag,4:4,True
21832,Ändringsbeslut,2021-05-20,2021,Myndighet,Naturvårdsverket,True
21833,Ändringsbeslut,2021-08-12,2021,Myndighet,Rådet för Europeiska socialfonden i Sverige,True
21834,Ändringsbeslut,2021-03-18,2021,Myndighet,Forum för levande historia,True
21835,Ändringsbeslut,2021-03-24,2021,Myndighet,Trafikverket,True
21836,Ändringsbeslut,2021-03-11,2021,Myndighet,Försäkringskassan,True
21837,Ändringsbeslut,2021-03-24,2021,Myndighet,Statens jordbruksverk,True
21838,Ändringsbeslut,2021-03-24,2021,Anslag,2:2,True
21839,Ändringsbeslut,2021-03-11,2021,Myndighet,Universitets- och högskolerådet,True
21840,Ändringsbeslut,2021-04-01,2021,Myndighet,Post- och telestyrelsen,True
21841,Ändringsbeslut,2021-03-04,2021,Myndighet,Vetenskapsrådet,True
21842,Ändringsbeslut,2021-03-18,2021,Myndighet,Myndigheten för tillgängliga medier,True
21843,Ändringsbeslut,2021-03-18,2021,Myndighet,Statens maritima och transporthistoriska museer,True
21844,Ändringsbeslut,2021-06-03,2021,Anslag,3:1,True
21845,Ändringsbeslut,2021-03-24,2021,Anslag,1:6,True
21848,Ändringsbeslut,2021-04-01,2021,Anslag,1:22,True
21849,Ändringsbeslut,2021-04-01,2021,Myndighet,Tillväxtverket,True
21850,Ändringsbeslut,2021-03-25,2021,Myndighet,Folkhälsomyndigheten,True
21851,Ändringsbeslut,2021-03-24,2021,Myndighet,Nationalmuseum,True
21853,Ändringsbeslut,2021-04-01,2021,Anslag,1:24,True
21854,Ändringsbeslut,2021-04-08,2021,Myndighet,Strålsäkerhetsmyndigheten,True
21855,Ändringsbeslut,2021-04-08,2021,Anslag,5:2,True
21856,Ändringsbeslut,2021-04-01,2021,Myndighet,Skatteverket,True
21858,Ändringsbeslut,2021-04-08,2021,Myndighet,Socialstyrelsen,True
21859,Ändringsbeslut,2021-04-01,2021,Myndighet,länsstyrelserna,True
21860,Ändringsbeslut,2021-04-08,2021,Myndighet,Ekonomistyrningsverket,True
21861,Ändringsbeslut,2021-06-23,2021,Anslag,1:19,True
21862,Ändringsbeslut,2021-06-23,2021,Anslag,1:11 och 1:14,True
21863,Ändringsbeslut,2021-04-01,2021,Myndighet,Universitets- och högskolerådet,True
21864,Ändringsbeslut,2021-06-23,2021,Myndighet,Polismyndigheten,True
21866,Ändringsbeslut,2021-04-22,2021,Myndighet,universitet och högskolor,True
21868,Ändringsbeslut,2021-04-22,2021,Myndighet,Kungl. biblioteket,True
21869,Ändringsbeslut,2021-04-22,2021,Myndighet,Vetenskapsrådet,True
21871,Regleringsbrev,2021-04-15,2021,Anslag,1:27,True
21872,Ändringsbeslut,2021-04-08,2021,Anslag,2:2,True
21873,Ändringsbeslut,2021-04-08,2021,Myndighet,Folkhälsomyndigheten,True
21874,Ändringsbeslut,2021-04-22,2021,Anslag,1:5,True
21875,Ändringsbeslut,2021-04-22,2021,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
21876,Ändringsbeslut,2021-04-08,2021,Myndighet,Försäkringskassan,True
21877,Ändringsbeslut,2021-05-06,2021,Myndighet,Statens skolverk,True
21878,Ändringsbeslut,2021-06-23,2021,Myndighet,Integritetsskyddsmyndigheten,True
21879,Ändringsbeslut,2021-04-22,2021,Myndighet,Statens kulturråd,True
21880,Ändringsbeslut,2021-04-22,2021,Myndighet,Sametinget,True
21881,Ändringsbeslut,2021-04-15,2021,Anslag,1:6,True
21882,Ändringsbeslut,2021-04-22,2021,Myndighet,Statens maritima och transporthistoriska museer,True
21883,Ändringsbeslut,2021-04-29,2021,Myndighet,Centrala studiestödsnämnden,True
21884,Ändringsbeslut,2021-04-22,2021,Myndighet,Transportstyrelsen,True
21885,Ändringsbeslut,2021-04-22,2021,Myndighet,Konstnärsnämnden,True
21886,Ändringsbeslut,2021-04-22,2021,Anslag,13:1,True
21887,Ändringsbeslut,2021-04-29,2021,Anslag,4:5,True
21888,Ändringsbeslut,2021-04-29,2021,Myndighet,Sveriges lantbruksuniversitet,True
21889,Ändringsbeslut,2021-04-29,2021,Myndighet,Försäkringskassan,True
21890,Ändringsbeslut,2021-04-22,2021,Myndighet,Folkhälsomyndigheten,True
21891,Ändringsbeslut,2021-04-29,2021,Myndighet,Myndigheten för yrkeshögskolan,True
21892,Ändringsbeslut,2021-05-27,2021,Myndighet,länsstyrelserna,True
21893,Ändringsbeslut,2021-04-22,2021,Myndighet,Arbetsförmedlingen,True
21895,Ändringsbeslut,2021-04-29,2021,Anslag,1:6,True
21896,Ändringsbeslut,2021-05-06,2021,Myndighet,Bolagsverket,True
21897,Ändringsbeslut,2021-06-23,2021,Myndighet,Justitiekanslern,True
21898,Ändringsbeslut,2021-05-12,2021,Myndighet,Trafikverket,True
21899,Ändringsbeslut,2021-06-10,2021,Myndighet,Riksgäldskontoret,True
21900,Ändringsbeslut,2021-06-23,2021,Anslag,1:10,True
21901,Ändringsbeslut,2021-05-06,2021,Myndighet,Folkhälsomyndigheten,True
21902,Ändringsbeslut,2021-05-27,2021,Myndighet,Boverket,True
21904,Ändringsbeslut,2021-05-20,2021,Myndighet,Åklagarmyndigheten,True
21905,Ändringsbeslut,2021-07-15,2021,Anslag,1:22,True
21906,Ändringsbeslut,2021-06-23,2021,Anslag,1:3,True
21907,Ändringsbeslut,2021-05-27,2021,Anslag,1:23,True
21909,Ändringsbeslut,2021-05-20,2021,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
21910,Ändringsbeslut,2021-05-27,2021,Anslag,1:26,True
21911,Ändringsbeslut,2021-05-27,2021,Myndighet,Läkemedelsverket,True
21912,Ändringsbeslut,2021-07-01,2021,Anslag,1:24,True
21914,Ändringsbeslut,2021-05-20,2021,Myndighet,Myndigheten för stöd till trossamfund,True
21915,Ändringsbeslut,2021-06-03,2021,Myndighet,Brottsoffermyndigheten,True
21916,Ändringsbeslut,2021-05-06,2021,Anslag,1:6,True
21917,Ändringsbeslut,2021-05-27,2021,Myndighet,Socialstyrelsen,True
21918,Ändringsbeslut,2021-06-03,2021,Anslag,1:14,True
21920,Ändringsbeslut,2021-05-27,2021,Anslag,6:1,True
21921,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan i Skövde,True
21924,Ändringsbeslut,2021-06-10,2021,Anslag,7:1 och 7:2,True
21925,Ändringsbeslut,2021-06-03,2021,Anslag,2:2,True
21926,Ändringsbeslut,2021-05-12,2021,Myndighet,Diskrimineringsombudsmannen,True
21927,Ändringsbeslut,2021-05-20,2021,Myndighet,Migrationsverket,True
21928,Ändringsbeslut,2021-06-23,2021,Myndighet,Skogsstyrelsen,True
21929,Ändringsbeslut,2021-06-23,2021,Anslag,1:17,True
21930,Ändringsbeslut,2021-05-27,2021,Myndighet,Forum för levande historia,True
21931,Ändringsbeslut,2021-06-03,2021,Myndighet,Myndigheten för ungdoms- och civilsamhällesfrågor,True
21932,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens energimyndighet,True
21933,Ändringsbeslut,2021-06-23,2021,Myndighet,Försvarets radioanstalt,True
21934,Ändringsbeslut,2021-06-23,2021,Myndighet,Ekobrottsmyndigheten,True
21936,Ändringsbeslut,2021-05-12,2021,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
21937,Ändringsbeslut,2021-06-23,2021,Myndighet,Allmänna reklamationsnämnden,True
21938,Ändringsbeslut,2021-06-23,2021,Myndighet,Rättsmedicinalverket,True
21939,Ändringsbeslut,2021-05-27,2021,Anslag,1:6,True
21940,Ändringsbeslut,2021-06-17,2021,Anslag,5:2,True
21941,Ändringsbeslut,2021-06-23,2021,Myndighet,Blekinge tekniska högskola,True
21942,Ändringsbeslut,2021-06-23,2021,Myndighet,Försvarshögskolan,True
21943,Ändringsbeslut,2021-06-23,2021,Myndighet,Gymnastik- och idrottshögskolan,True
21944,Ändringsbeslut,2021-06-23,2021,Myndighet,Göteborgs universitet,True
21945,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan Dalarna,True
21946,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan i Borås,True
21947,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan i Gävle,True
21948,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan i Halmstad,True
21949,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan Kristianstad,True
21950,Ändringsbeslut,2021-06-23,2021,Myndighet,Högskolan Väst,True
21951,Ändringsbeslut,2021-06-23,2021,Myndighet,Karlstads universitet,True
21952,Ändringsbeslut,2021-06-23,2021,Myndighet,Konstfack,True
21953,Ändringsbeslut,2021-06-23,2021,Myndighet,Kungl. Konsthögskolan,True
21954,Ändringsbeslut,2021-06-23,2021,Myndighet,Kungl. Musikhögskolan i Stockholm,True
21955,Ändringsbeslut,2021-06-23,2021,Myndighet,Kungl. Tekniska högskolan,True
21956,Ändringsbeslut,2021-06-23,2021,Myndighet,Linköpings universitet,True
21957,Ändringsbeslut,2021-06-23,2021,Myndighet,Linnéuniversitetet,True
21958,Ändringsbeslut,2021-06-23,2021,Myndighet,Luleå tekniska universitet,True
21959,Ändringsbeslut,2021-06-23,2021,Myndighet,Lunds universitet,True
21960,Ändringsbeslut,2021-06-23,2021,Myndighet,Malmö universitet,True
21961,Ändringsbeslut,2021-06-23,2021,Myndighet,Mittuniversitetet,True
21962,Ändringsbeslut,2021-06-23,2021,Myndighet,Mälardalens högskola,True
21963,Ändringsbeslut,2021-06-23,2021,Myndighet,Stockholms konstnärliga högskola,True
21964,Ändringsbeslut,2021-06-23,2021,Myndighet,Stockholms universitet,True
21965,Ändringsbeslut,2021-06-23,2021,Myndighet,Södertörns högskola,True
21966,Ändringsbeslut,2021-06-23,2021,Myndighet,Umeå universitet,True
21967,Ändringsbeslut,2021-06-23,2021,Myndighet,Uppsala universitet,True
21968,Ändringsbeslut,2021-06-23,2021,Myndighet,Örebro universitet,True
21969,Ändringsbeslut,2021-06-23,2021,Anslag,2:63 och 2:65,True
21970,Ändringsbeslut,2021-07-01,2021,Myndighet,Vetenskapsrådet,True
21971,Ändringsbeslut,2021-07-01,2021,Myndighet,Rymdstyrelsen,True
21972,Ändringsbeslut,2021-05-27,2021,Myndighet,Trafikverket,True
21974,Ändringsbeslut,2021-06-17,2021,Myndighet,Försvarets materielverk,True
21975,Ändringsbeslut,2021-06-23,2021,Myndighet,Brottsförebyggande rådet,True
21976,Ändringsbeslut,2021-06-23,2021,Myndighet,Kriminalvården,True
21977,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens skolverk,True
21978,Ändringsbeslut,2021-06-03,2021,Myndighet,Riksarkivet,True
21979,Ändringsbeslut,2021-06-03,2021,Myndighet,Statens historiska museer,True
21980,Ändringsbeslut,2021-06-03,2021,Myndighet,Myndigheten för tillgängliga medier,True
21981,Ändringsbeslut,2021-05-27,2021,Myndighet,Folkhälsomyndigheten,True
21982,Ändringsbeslut,2021-06-23,2021,Anslag,2:64,True
21983,Ändringsbeslut,2021-07-01,2021,Anslag,"14:1, 14:2, 14:3 och 14:4",True
21984,Ändringsbeslut,2021-06-23,2021,Myndighet,Pensionsmyndigheten,True
21985,Ändringsbeslut,2021-06-10,2021,Anslag,4:5,True
21986,Ändringsbeslut,2021-06-23,2021,Anslag,1:1,True
21987,Ändringsbeslut,2021-06-23,2021,Myndighet,Myndigheten för digital förvaltning,True
21989,Ändringsbeslut,2021-06-23,2021,Anslag,4:2,True
21990,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens jordbruksverk,True
21991,Ändringsbeslut,2021-06-23,2021,Myndighet,Verket för innovationssystem,True
21992,Ändringsbeslut,2021-06-23,2021,Anslag,1:5,True
21993,Ändringsbeslut,2021-06-23,2021,Anslag,1:20,True
21994,Ändringsbeslut,2021-06-23,2021,Myndighet,Sveriges Domstolar,True
21996,Ändringsbeslut,2021-06-23,2021,Myndighet,Centrala studiestödsnämnden,True
21997,Ändringsbeslut,2021-06-23,2021,Myndighet,Post- och telestyrelsen,True
21998,Ändringsbeslut,2021-06-23,2021,Myndighet,Försvarsmakten,True
21999,Ändringsbeslut,2021-06-17,2021,Myndighet,Arbetsförmedlingen,True
22000,Ändringsbeslut,2021-06-23,2021,Anslag,1:14 och 1:2,True
22002,Ändringsbeslut,2021-06-17,2021,Myndighet,Havs- och vattenmyndigheten,True
22003,Ändringsbeslut,2021-06-23,2021,Myndighet,Tillväxtverket,True
22004,Ändringsbeslut,2021-06-03,2021,Myndighet,Universitetskanslersämbetet,True
22005,Ändringsbeslut,2021-06-17,2021,Myndighet,Regeringskansliet,True
22006,Ändringsbeslut,2021-06-23,2021,Myndighet,Åklagarmyndigheten,True
22007,Ändringsbeslut,2021-06-20,2021,Myndighet,Tullverket,True
22008,Ändringsbeslut,2021-06-23,2021,Myndighet,Nämnden för hemslöjdsfrågor,True
22009,Ändringsbeslut,2021-06-23,2021,Myndighet,Myndigheten för samhällsskydd och beredskap,True
22010,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens haverikommission,True
22011,Ändringsbeslut,2021-07-22,2021,Anslag,1:25,True
22012,Ändringsbeslut,2021-06-23,2021,Myndighet,Myndigheten för yrkeshögskolan,True
22013,Ändringsbeslut,2021-06-23,2021,Myndighet,Naturvårdsverket,True
22014,Regleringsbrev,2021-06-17,2021,Anslag,6:6,True
22015,Ändringsbeslut,2021-06-23,2021,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
22016,Ändringsbeslut,2021-06-17,2021,Myndighet,Folkhälsomyndigheten,True
22018,Ändringsbeslut,2021-06-17,2021,Myndighet,Myndigheten för vård- och omsorgsanalys,True
22019,Ändringsbeslut,2021-06-17,2021,Myndighet,Socialstyrelsen,True
22020,Ändringsbeslut,2021-06-10,2021,Myndighet,Inspektionen för socialförsäkringen,True
22021,Ändringsbeslut,2021-06-17,2021,Myndighet,Inspektionen för vård och omsorg,True
22022,Ändringsbeslut,2021-06-23,2021,Myndighet,Sametinget,True
22023,Ändringsbeslut,2021-07-15,2021,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
22024,Ändringsbeslut,2021-06-23,2021,Myndighet,Trafikverket,True
22025,Ändringsbeslut,2021-07-08,2021,Anslag,13:1,True
22026,Ändringsbeslut,2021-06-23,2021,Myndighet,Riksantikvarieämbetet,True
22027,Ändringsbeslut,2021-06-23,2021,Myndighet,Migrationsverket,True
22028,Ändringsbeslut,2021-06-17,2021,Anslag,6:1,True
22029,Ändringsbeslut,2021-06-23,2021,Myndighet,Konstnärsnämnden,True
22030,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens kulturråd,True
22031,Ändringsbeslut,2021-06-23,2021,Anslag,1:18,True
22033,Ändringsbeslut,2021-06-23,2021,Anslag,2:3 och 2:4,True
22034,Ändringsbeslut,2021-06-23,2021,Anslag,13:5,True
22035,Ändringsbeslut,2021-07-01,2021,Myndighet,Boverket,True
22037,Ändringsbeslut,2021-06-20,2021,Myndighet,Skatteverket,True
22038,Ändringsbeslut,2021-09-02,2021,Myndighet,Kronofogdemyndigheten,True
22039,Ändringsbeslut,2021-06-17,2021,Anslag,2:3,True
22040,Ändringsbeslut,2021-06-17,2021,Myndighet,Medlingsinstitutet,True
22041,Ändringsbeslut,2021-06-17,2021,Myndighet,"Myndigheten för press, radio och tv",True
22042,Ändringsbeslut,2021-06-23,2021,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
22043,Ändringsbeslut,2021-06-23,2021,Anslag,1:12,True
22044,Ändringsbeslut,2021-06-23,2021,Anslag,1:6,True
22045,Ändringsbeslut,2021-06-17,2021,Myndighet,Arbetsdomstolen,True
22047,Ändringsbeslut,2021-06-17,2021,Myndighet,Myndigheten för arbetsmiljökunskap,True
22048,Ändringsbeslut,2021-06-23,2021,Myndighet,Jämställdhetsmyndigheten,True
22049,Ändringsbeslut,2021-06-17,2021,Anslag,1:5,True
22050,Ändringsbeslut,2021-06-23,2021,Anslag,1:18,True
22051,Ändringsbeslut,2021-06-23,2021,Myndighet,Statens geotekniska institut,True
22053,Ändringsbeslut,2021-06-23,2021,Myndighet,Försäkringskassan,True
22054,Ändringsbeslut,2021-06-20,2021,Anslag,1:1,True
22055,Ändringsbeslut,2021-06-23,2021,Myndighet,Sveriges lantbruksuniversitet,True
22056,Ändringsbeslut,2021-06-17,2021,Myndighet,Myndigheten för ungdoms- och civilsamhällesfrågor,True
22057,Ändringsbeslut,2021-06-17,2021,Anslag,3:1,True
22058,Ändringsbeslut,2021-07-01,2021,Myndighet,Ekonomistyrningsverket,True
22059,Regleringsbrev,2021-07-22,2021,Anslag,1:28,True
22060,Ändringsbeslut,2021-06-23,2021,Myndighet,Kammarkollegiet,True
22061,Ändringsbeslut,2021-06-23,2021,Myndighet,Sjöfartsverket,True
22062,Ändringsbeslut,2021-09-09,2021,Myndighet,Läkemedelsverket,True
22063,Ändringsbeslut,2021-11-03,2021,Myndighet,Statens institutionsstyrelse,True
22064,Ändringsbeslut,2021-07-01,2021,Anslag,1:23,True
22065,Ändringsbeslut,2021-07-01,2021,Anslag,1:26,True
22066,Ändringsbeslut,2021-07-01,2021,Myndighet,länsstyrelserna,True
22067,Ändringsbeslut,2021-07-01,2021,Anslag,1:27,True
22068,Ändringsbeslut,2021-06-23,2021,Myndighet,Inspektionen för arbetslöshetsförsäkringen,True
22069,Ändringsbeslut,2021-06-23,2021,Anslag,1:7,True
22070,Ändringsbeslut,2021-06-23,2021,Myndighet,Inspektionen för socialförsäkringen,True
22071,Ändringsbeslut,2021-06-23,2021,Myndighet,Folkhälsomyndigheten,True
22073,Ändringsbeslut,2021-07-01,2021,Anslag,3:1,True
22074,Ändringsbeslut,2021-09-23,2021,Anslag,4:5,True
22075,Ändringsbeslut,2021-07-15,2021,Myndighet,Tillväxtverket,True
22076,Ändringsbeslut,2021-07-01,2021,Anslag,5:2,True
22077,Ändringsbeslut,2021-10-20,2021,Anslag,1:6,True
22078,Ändringsbeslut,2021-08-05,2021,Anslag,3:1,True
22079,Ändringsbeslut,2021-09-23,2021,Myndighet,Myndigheten för digital förvaltning,True
22080,Ändringsbeslut,2021-09-09,2021,Myndighet,Post- och telestyrelsen,True
22081,Ändringsbeslut,2021-07-22,2021,Myndighet,Universitetskanslersämbetet,True
22082,Ändringsbeslut,2021-08-05,2021,Myndighet,Folkhälsomyndigheten,True
22083,Ändringsbeslut,2021-09-09,2021,Myndighet,Brottsförebyggande rådet,True
22084,Ändringsbeslut,2021-08-12,2021,Anslag,1:24,True
22085,Ändringsbeslut,2021-08-19,2021,Myndighet,Myndigheten för yrkeshögskolan,True
22086,Ändringsbeslut,2021-08-19,2021,Anslag,"14:1, 14:2, 14:3 och 14:4",True
22087,Ändringsbeslut,2021-11-03,2021,Anslag,2:64,True
22088,Ändringsbeslut,2021-09-09,2021,Myndighet,Trafikverket,True
22089,Ändringsbeslut,2021-09-02,2021,Myndighet,Tillväxtverket,True
22090,Ändringsbeslut,2021-09-02,2021,Myndighet,Skatteverket,True
22091,Ändringsbeslut,2021-09-16,2021,Anslag,1:1,True
22092,Ändringsbeslut,2021-08-26,2021,Myndighet,Sametinget,True
22093,Ändringsbeslut,2021-09-02,2021,Myndighet,Statens jordbruksverk,True
22094,Ändringsbeslut,2021-08-19,2021,Myndighet,Rådet för Europeiska socialfonden i Sverige,True
